,dateSold,propertyType,lotAreaValue,address,imgSrc,price,bedrooms,longitude,latitude,listingStatus,zpid,listingSubType,contingentListingType,daysOnZillow,bathrooms,livingArea,country,currency,lotAreaUnit,hasImage,newConstructionType,unit,Unnamed: 0
84,,SINGLE_FAMILY,9147.6,"12968 N Chief Butte Pl, Marana, AZ 85658",https://photos.zillowstatic.com/fp/a4a87847879d56076e1aeeebc96a221d-p_e.jpg,455000,3.0,-111.081,32.44202,FOR_SALE,8604222,{'is_FSBA': True},,-1,2,1928.0,USA,USD,sqft,True,,,
85,,SINGLE_FAMILY,6000.0,"13130 Grayson Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/701f89df39b181724eaf90c6354b057d-p_e.jpg,387720,4.0,-111.22327,32.443466,FOR_SALE,2062322138,{'is_newHome': True},,-1,2,1912.0,USA,USD,sqft,True,BUILDER_SPEC,,
86,,SINGLE_FAMILY,7150.0,"9819 N Melandra Way, Marana, AZ 85653",https://photos.zillowstatic.com/fp/9e4465fdf84c34d40a72a6fd72a84e45-p_e.jpg,420000,3.0,-111.15972,32.38465,FOR_SALE,97399850,{'is_FSBA': True},,-1,2,1844.0,USA,USD,sqft,True,,,
87,,SINGLE_FAMILY,6199.0,"12645 N Greenberry Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/16c41d9f6bfc6634be0c788c448fe725-p_e.jpg,379900,3.0,-111.21946,32.435944,FOR_SALE,97371190,{'is_FSBA': True},,-1,2,1600.0,USA,USD,sqft,True,,,
88,,SINGLE_FAMILY,8457.0,"5087 W Rocky Stone Trl, Tucson, AZ 85742",https://photos.zillowstatic.com/fp/f91cee7be346776e431dcaa22d02e02a-p_e.jpg,537740,4.0,-111.07359,32.40241,FOR_SALE,2062318109,{'is_newHome': True},,-1,2,2203.0,USA,USD,sqft,True,BUILDER_SPEC,,
89,,SINGLE_FAMILY,6098.4,"11631 W Oilseed Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/d1880d45ade37699973869ef367f61a7-p_e.jpg,426900,3.0,-111.21324,32.4296,FOR_SALE,299580357,{'is_FSBA': True},,-1,2,2013.0,USA,USD,sqft,True,,,
90,,SINGLE_FAMILY,7144.0,"13362 N Heritage Club Pl, Marana, AZ 85658",https://photos.zillowstatic.com/fp/9b46cb3304d6864783261c3efa6aa714-p_e.jpg,790000,2.0,-111.06879,32.449257,FOR_SALE,8603980,{'is_FSBA': True},,-1,2,2542.0,USA,USD,sqft,True,,,
91,,SINGLE_FAMILY,7405.2,"13814 N Heritage Canyon Dr, Marana, AZ 85658",https://photos.zillowstatic.com/fp/175a6b0123e509e6d96162a18f6c96a5-p_e.jpg,589900,3.0,-111.07308,32.458153,FOR_SALE,82011157,{'is_FSBA': True},,-1,2,2542.0,USA,USD,sqft,True,,,
92,,SINGLE_FAMILY,0.27,"9213 W Creosote Rain Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/dfd7b7bc716b4bbb153a02a3479e6fa7-p_e.jpg,468000,4.0,-111.16147,32.392567,FOR_SALE,306852099,{'is_FSBA': True},,-1,3,2645.0,USA,USD,acres,True,,,
93,,SINGLE_FAMILY,7841.0,"22100 E Statehood Ln, Red Rock, AZ 85145",https://photos.zillowstatic.com/fp/71c8d016dad720a16cf1b3f5c90bf3db-p_e.jpg,375000,3.0,-111.3316,32.57167,FOR_SALE,111057423,{'is_FSBA': True},,-1,2,1780.0,USA,USD,sqft,True,,,
94,,SINGLE_FAMILY,0.51,"14189 N Silent Ridge Ct, Marana, AZ 85658",https://photos.zillowstatic.com/fp/6687a1bab1baf2b842e4da6e34a1922a-p_e.jpg,1350000,3.0,-111.09067,32.4642,FOR_SALE,82006372,{'is_FSBA': True},,-1,4,4030.0,USA,USD,acres,True,,,
95,,SINGLE_FAMILY,0.37,"4098 W Adobe Ranch Pl, Marana, AZ 85658",https://photos.zillowstatic.com/fp/313637f38e2e8398a0e47500d5353b88-p_e.jpg,1285000,3.0,-111.05319,32.41906,FOR_SALE,97407656,{'is_newHome': True},,-1,3,2950.0,USA,USD,acres,True,BUILDER_SPEC,,
96,,SINGLE_FAMILY,6185.0,"9946 N Saguaro Bloom Way, Marana, AZ 85653",https://photos.zillowstatic.com/fp/dc52bf54761d819b771d1459661ef956-p_e.jpg,420000,2.0,-111.15428,32.387268,FOR_SALE,97423152,{'is_FSBA': True},,-1,3,1730.0,USA,USD,sqft,True,,,
97,,SINGLE_FAMILY,8363.0,"13123 N Kenosha Bluff Dr, Marana, AZ 85658",https://photos.zillowstatic.com/fp/d99578b7ddb97c6807caaf8e2b7bd557-p_e.jpg,550000,3.0,-111.06413,32.445038,FOR_SALE,59831181,{'is_FSBA': True},,-1,3,2112.0,USA,USD,sqft,True,,,
98,,SINGLE_FAMILY,7623.0,"14218 N Silverleaf Ln, Marana, AZ 85658",https://photos.zillowstatic.com/fp/0dda2d108face8d672ced084445cee5d-p_e.jpg,625000,2.0,-111.126015,32.4645,FOR_SALE,247371532,{'is_FSBA': True},,-1,2,1896.0,USA,USD,sqft,True,,,
99,,SINGLE_FAMILY,5844.0,"9334 W Creosote Rain Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/98ac647a345860489ef719a46987cbad-p_e.jpg,429990,5.0,-111.16388,32.394398,FOR_SALE,306852232,"{'is_newHome': True, 'is_openHouse': True}",,-1,3,1914.0,USA,USD,sqft,True,BUILDER_SPEC,,
100,,SINGLE_FAMILY,7997.0,"11190 W Copper Field St, Marana, AZ 85658",https://photos.zillowstatic.com/fp/72dd0788c8e409acff6b41ae33dc7c1b-p_e.jpg,360000,2.0,-111.20411,32.46769,FOR_SALE,97435259,"{'is_FSBA': True, 'is_openHouse': True}",,-1,3,1750.0,USA,USD,sqft,True,,,
101,,SINGLE_FAMILY,6721.0,"11863 W Farmall Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/38af2f5d2d843eb52f2ef24f2a7cd465-p_e.jpg,428000,4.0,-111.21864,32.437897,FOR_SALE,97405375,{'is_FSBA': True},,-1,2,2338.0,USA,USD,sqft,True,,,
102,,SINGLE_FAMILY,6534.0,"6830 W Cliff Spring Trl, Marana, AZ 85658",https://photos.zillowstatic.com/fp/d1ed701d9c0e25d4c9e114a66cc6b6cb-p_e.jpg,569000,2.0,-111.116806,32.46327,FOR_SALE,306853055,{'is_FSBA': True},,-1,2,1715.0,USA,USD,sqft,True,,,
103,,SINGLE_FAMILY,7411.0,"11622 W Barley Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/11ec3c1a3678ff79814bc5e588b61e0d-p_e.jpg,405000,4.0,-111.21303,32.43763,FOR_SALE,67135253,{'is_FSBA': True},,-1,3,2849.0,USA,USD,sqft,True,,,
104,,SINGLE_FAMILY,1.0,"4601 W Little Dove Pl, Marana, AZ 85658",https://photos.zillowstatic.com/fp/a55f127f25f0d1a863604372b404f712-p_e.jpg,1998000,3.0,-111.06335,32.468697,FOR_SALE,52488100,{'is_FSBA': True},,-1,4,3801.0,USA,USD,acres,True,,,
105,,SINGLE_FAMILY,6270.0,"11130 W Fallen Willow Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/9be9d90a6ffbb7782a3dbaa3a7266e3d-p_e.jpg,334900,3.0,-111.2026,32.4384,FOR_SALE,67135082,{'is_FSBA': True},,-1,2,1318.0,USA,USD,sqft,True,,,
106,,SINGLE_FAMILY,6326.0,"21224 E Freedom Dr, Red Rock, AZ 85145",https://photos.zillowstatic.com/fp/9e5ecb58c53662b899e4becda6169d0c-p_e.jpg,360000,3.0,-111.3412,32.568268,FOR_SALE,88892452,{'is_FSBA': True},,-1,3,2028.0,USA,USD,sqft,True,,,
107,,SINGLE_FAMILY,0.61099632690542,"6008 W Double Green Ln, Marana, AZ 85658",https://photos.zillowstatic.com/fp/c2474407d90c2b823f4de8e9c89443f7-p_e.jpg,1250000,3.0,-111.09354,32.460125,FOR_SALE,71684752,{'is_FSBA': True},,-1,3,3052.0,USA,USD,acres,True,,,
108,,SINGLE_FAMILY,,"Available Soon Plan, Saguaro Reserve at Dove Mountain",https://photos.zillowstatic.com/fp/2ce909fbf55253333b35c57569a9ae5e-p_e.jpg,0,,-111.12422,32.466537,FOR_SALE,2062334654,"{'is_newHome': True, 'is_openHouse': True}",,-1,0,,USA,USD,,True,BUILDER_PLAN,# 15MNWR,
109,,SINGLE_FAMILY,21.0,"29030 E Sianna Dr, Marana, AZ 85658",https://photos.zillowstatic.com/fp/d7b63007b5905b416de5a70beb503cbe-p_e.jpg,3250000,4.0,-111.257416,32.53046,FOR_SALE,63236334,{'is_FSBA': True},,-1,4,4786.0,USA,USD,acres,True,,,
110,,SINGLE_FAMILY,8736.0,"8716 W Hanbury Rd, Marana, AZ 85653",https://photos.zillowstatic.com/fp/72880472c8fd1a885bbb0c3287f89fa5-p_e.jpg,524900,3.0,-111.15146,32.381714,FOR_SALE,97382005,{'is_FSBA': True},,-1,3,2992.0,USA,USD,sqft,True,,,
111,,SINGLE_FAMILY,6098.4,"8823 W Irongate Rd, Marana, AZ 85653",https://photos.zillowstatic.com/fp/9f2e42c4dcba3dc781254bc4bee9b33f-p_e.jpg,439900,4.0,-111.15333,32.384735,FOR_SALE,97377341,{'is_FSBA': True},,-1,3,2436.0,USA,USD,sqft,True,,,
112,,SINGLE_FAMILY,6098.4,"12529 N School Day Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/291071e500f26c1afcddc6ef5368f952-p_e.jpg,414900,3.0,-111.21274,32.433872,FOR_SALE,97375434,{'is_FSBA': True},,-1,2,2013.0,USA,USD,sqft,True,,,
113,,SINGLE_FAMILY,6229.0,"6798 W Cape Royal Trl, Marana, AZ 85658",https://photos.zillowstatic.com/fp/692dd5376bb612e1bd12fa2882c4ae66-p_e.jpg,588500,2.0,-111.11155,32.46405,FOR_SALE,2062707294,{'is_FSBA': True},,-1,2,2020.0,USA,USD,sqft,True,,,
114,,SINGLE_FAMILY,7405.2,"8834 Red Spike Ice Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/9965984d3f39370760e561a48bdd5d7a-p_e.jpg,524930,5.0,-111.15332,32.393475,FOR_SALE,2063487972,{'is_newHome': True},,-1,3,3207.0,USA,USD,sqft,True,BUILDER_SPEC,,
115,,SINGLE_FAMILY,7150.0,"8853 W Irongate Rd, Marana, AZ 85653",https://photos.zillowstatic.com/fp/faae4e6a95111e78ab521983c7fc4f15-p_e.jpg,524900,5.0,-111.154,32.38433,FOR_SALE,97390655,{'is_FSBA': True},,-1,3,3185.0,USA,USD,sqft,True,,,
116,,SINGLE_FAMILY,,"Acacia Plan, Sonoran Preserve on the Bajada (Moore Rd)",https://photos.zillowstatic.com/fp/5d36c8819a436610a5476ec9e10f9ec5-p_e.jpg,855900,3.0,-111.05961,32.438107,FOR_SALE,2065563699,"{'is_newHome': True, 'is_openHouse': True}",,-1,3,2746.0,USA,USD,,True,BUILDER_PLAN,# 2HRCFM,
117,,SINGLE_FAMILY,0.0,"12487 N Wind Runner Pkwy, Marana, AZ 85658",https://photos.zillowstatic.com/fp/7f3a3556e477c0caf3c72c2d9fafb905-p_e.jpg,759000,6.0,-111.039604,32.432682,FOR_SALE,95054684,{'is_FSBA': True},,-1,4,4142.0,USA,USD,sqft,True,,,
118,,SINGLE_FAMILY,7405.2,"9936 N Sand Sage Trl, Marana, AZ 85653",https://photos.zillowstatic.com/fp/833fff700aeb31cf74d805580cc441e7-p_e.jpg,524999,4.0,,,FOR_SALE,2062371764,{'is_FSBA': True},,-1,2,2101.0,USA,USD,sqft,True,,,
119,,SINGLE_FAMILY,8276.4,"5331 W New Shadow Way, Marana, AZ 85658",https://photos.zillowstatic.com/fp/c45f0050ef2b4f83d9505c5181e7fb1e-p_e.jpg,625000,4.0,-111.07884,32.42881,FOR_SALE,97440132,{'is_FSBA': True},,-1,3,2577.0,USA,USD,sqft,True,,,
120,,SINGLE_FAMILY,,"Available Soon Plan, Chaparral at Rancho Marana",https://photos.zillowstatic.com/fp/ef84886669bb047e2147eda9927ab63d-p_e.jpg,0,,-111.22327,32.443466,FOR_SALE,2063068236,"{'is_newHome': True, 'is_openHouse': True}",,-1,0,,USA,USD,,True,BUILDER_PLAN,# VKEJEM,
121,,SINGLE_FAMILY,8496.0,"5081 W Rocky Stone Trl, Tucson, AZ 85742",https://photos.zillowstatic.com/fp/24d2caf395e32987b86f2fa445748b48-p_e.jpg,579090,4.0,-111.07349,32.40225,FOR_SALE,2062367014,{'is_newHome': True},,-1,3,2598.0,USA,USD,sqft,True,BUILDER_SPEC,,
122,,SINGLE_FAMILY,6098.4,"5358 W Arid Canyon Dr, Marana, AZ 85658",https://photos.zillowstatic.com/fp/00a696939df3be2caed6cde1c5848ec2-p_e.jpg,495000,3.0,-111.07861,32.456776,FOR_SALE,71684814,{'is_FSBA': True},,-1,2,1601.0,USA,USD,sqft,True,,,
123,,SINGLE_FAMILY,0.55,"5787 W Silent Wash Pl, Marana, AZ 85658",https://photos.zillowstatic.com/fp/f245638f02e4d5a658f5f26fcae75420-p_e.jpg,1350000,4.0,-111.08916,32.46366,FOR_SALE,82011470,{'is_FSBA': True},,-1,4,4167.0,USA,USD,acres,True,,,
124,,SINGLE_FAMILY,6534.0,"7658 W Laurel Ln, Marana, AZ 85658",https://photos.zillowstatic.com/fp/cc3e7fa32ece4f20ad49b02c0b4b548a-p_e.jpg,517000,2.0,-111.12663,32.462837,FOR_SALE,247371154,{'is_FSBA': True},,-1,2,1604.0,USA,USD,sqft,True,,,
125,,SINGLE_FAMILY,8712.0,"7250 W Cactus Flower Pass, Marana, AZ 85658",https://photos.zillowstatic.com/fp/00306718f1fb5807a8cb172801df0ae8-p_e.jpg,610000,2.0,-111.12006,32.46534,FOR_SALE,2064482772,{'is_FSBA': True},,-1,2,1900.0,USA,USD,sqft,True,,,
126,,SINGLE_FAMILY,,"Elgin - Plan H40E Plan, Palo Brea at Saguaro Bloom",https://photos.zillowstatic.com/fp/963859f9d5c3219fa42b65e8cc2f1115-p_e.jpg,391990,4.0,-111.163,32.38588,FOR_SALE,2080337223,{'is_newHome': True},,-1,2,1635.0,USA,USD,,True,BUILDER_PLAN,# TXCT8M,
127,,SINGLE_FAMILY,7405.2,"9683 N Howling Wolf, Marana, AZ 85653",https://photos.zillowstatic.com/fp/e5d94721daf41d2688cf430f515b5513-p_e.jpg,515000,4.0,-111.281,32.407898,FOR_SALE,299580130,"{'is_FSBA': True, 'is_openHouse': True}",,-1,3,2574.0,USA,USD,sqft,True,,,
128,,SINGLE_FAMILY,,"Jackson - Plan 3540 Plan, Mesquite at Saguaro Bloom",https://photos.zillowstatic.com/fp/59d2f9faea8eaf6a6feac44c866012cc-p_e.jpg,377990,4.0,-111.1619,32.38823,FOR_SALE,2085057396,{'is_newHome': True},,-1,2,1787.0,USA,USD,,True,BUILDER_PLAN,# 6G56J2,
129,,SINGLE_FAMILY,7405.2,"13762 N Heritage Canyon Dr, Marana, AZ 85658",https://photos.zillowstatic.com/fp/633ec78625726f78290a85e5d7b7bcad-p_e.jpg,579000,3.0,-111.07078,32.456627,FOR_SALE,55211118,{'is_FSBA': True},,-1,2,2542.0,USA,USD,sqft,True,,,
130,,SINGLE_FAMILY,0.94,"16382 N Feral Rd, Marana, AZ 85653",https://photos.zillowstatic.com/fp/43bee75dc2a3d7c4b025d92b9827f2d0-p_e.jpg,364900,3.0,-111.316505,32.29286,FOR_SALE,2062598779,{'is_FSBA': True},,-1,2,1626.0,USA,USD,acres,True,,,
131,,SINGLE_FAMILY,,"Thomas - Plan 1495 Plan, Saguaro Bloom Freedom",https://photos.zillowstatic.com/fp/ee8f018915ce1ed18864a595de338161-p_e.jpg,381990,3.0,-111.1619,32.38823,FOR_SALE,2085198696,{'is_newHome': True},,-1,2,1523.0,USA,USD,,True,BUILDER_PLAN,# 5E9KSJ,
132,,SINGLE_FAMILY,,"Opal - Plan 5012 Plan, Palo Brea at Saguaro Bloom",https://photos.zillowstatic.com/fp/84d16084acfd8ab6462b8d127ab61f6f-p_e.jpg,465990,4.0,-111.163,32.38588,FOR_SALE,2063383974,{'is_newHome': True},,-1,2,2101.0,USA,USD,,True,BUILDER_PLAN,# AL1XCJ,
133,,SINGLE_FAMILY,1.0601,"17130 W Starr Rd, Marana, AZ 85653",https://photos.zillowstatic.com/fp/f50bd81277bf396b4bf2d9e3c1cb97d3-p_e.jpg,339910,3.0,-111.33307,32.438473,FOR_SALE,97381869,{'is_newHome': True},,-1,2,1407.0,USA,USD,acres,True,BUILDER_SPEC,,
134,,SINGLE_FAMILY,0.97,"14011 N Dove Canyon Pass, Marana, AZ 85658",https://photos.zillowstatic.com/fp/4fdf263c8a9b79f2cd0d561bfe1d760e-p_e.jpg,1835000,3.0,-111.06747,32.46189,FOR_SALE,97422366,{'is_newHome': True},,-1,4,3400.0,USA,USD,acres,True,BUILDER_SPEC,,
135,,SINGLE_FAMILY,7405.2,"10849 N Cactus Point Dr, Tucson, AZ 85742",https://photos.zillowstatic.com/fp/c613e6d39e1a5420e8c168223af8a1c5-p_e.jpg,563040,3.0,-111.074554,32.403515,FOR_SALE,2062318872,{'is_newHome': True},,-1,3,2223.0,USA,USD,sqft,True,BUILDER_SPEC,,
136,,SINGLE_FAMILY,,"Cali - Plan X40I Plan, Barnett Village",https://photos.zillowstatic.com/fp/e65d3443abee545c023e996a0992d7fa-p_e.jpg,397990,4.0,-111.2334,32.44802,FOR_SALE,2067073596,{'is_newHome': True},,-1,2,1823.0,USA,USD,,True,BUILDER_PLAN,# 3QY584,
137,,SINGLE_FAMILY,6212.0,"9012 W Twin Springs Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/e7621f26935fc01838c9c6a315bed6d1-p_e.jpg,455000,4.0,-111.15757,32.382656,FOR_SALE,97397545,{'is_FSBA': True},,-1,3,2574.0,USA,USD,sqft,True,,,
138,,SINGLE_FAMILY,6969.6,"10742 Whitehall Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/1d5acac26c57e52d46c8285f88b0b06f-p_e.jpg,482381,3.0,,,FOR_SALE,2062314054,{'is_newHome': True},,-1,2,1838.0,USA,USD,sqft,True,BUILDER_SPEC,,
139,,SINGLE_FAMILY,7454.968,"12685 N Rye Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/52891a1e1717489bab4ab8f7bcd13df7-p_e.jpg,376900,2.0,-111.21395,32.436775,FOR_SALE,67135270,{'is_FSBA': True},,-1,2,2136.0,USA,USD,sqft,True,,,
140,,SINGLE_FAMILY,7144.0,"8782 Baja Fairy Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/8d96a5bea459c9e6c34adde450cb0fa5-p_e.jpg,421785,4.0,-111.152466,32.394238,FOR_SALE,2063487960,{'is_newHome': True},,-1,2,1823.0,USA,USD,sqft,True,BUILDER_SPEC,,
141,,SINGLE_FAMILY,6132.0,"11751 W Boll Bloom Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/c182e124793694940bee8c8fb420e4d1-p_e.jpg,395000,3.0,-111.2158,32.431095,FOR_SALE,243594241,{'is_FSBA': True},,-1,2,1808.0,USA,USD,sqft,True,,,
142,,SINGLE_FAMILY,7144.0,"8775 Lady Banks Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/6ad5c40c177de74bcb26a0d0aaf02c9e-p_e.jpg,418135,4.0,-111.15218,32.394653,FOR_SALE,2063487967,{'is_newHome': True},,-1,2,1823.0,USA,USD,sqft,True,BUILDER_SPEC,,
143,,SINGLE_FAMILY,7144.0,"8811 Red Spike Ice Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/8d96a5bea459c9e6c34adde450cb0fa5-p_e.jpg,416670,4.0,-111.15284,32.393105,FOR_SALE,2063293098,{'is_newHome': True},,-1,2,1823.0,USA,USD,sqft,True,BUILDER_SPEC,,
144,,SINGLE_FAMILY,7405.2,"10891 W Yates Ln, Marana, AZ 85653",https://photos.zillowstatic.com/fp/723552bb7d08d477daaabf6e6c415c41-p_e.jpg,461140,3.0,-111.197464,32.431892,FOR_SALE,2067934389,{'is_newHome': True},,-1,3,2223.0,USA,USD,sqft,True,BUILDER_SPEC,,
145,,SINGLE_FAMILY,,"Earhart - Plan 1200 Plan, Saguaro Bloom Freedom",https://photos.zillowstatic.com/fp/9f3603f2c861770e9cf0419e79756dd8-p_e.jpg,356990,2.0,-111.1619,32.38823,FOR_SALE,2085198695,{'is_newHome': True},,-1,2,1191.0,USA,USD,,True,BUILDER_PLAN,# 1B3GCM,
146,,SINGLE_FAMILY,7144.0,"8815 Lady Banks Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/8d96a5bea459c9e6c34adde450cb0fa5-p_e.jpg,418780,4.0,-111.153046,32.39454,FOR_SALE,2063468509,{'is_newHome': True},,-1,2,1823.0,USA,USD,sqft,True,BUILDER_SPEC,,
147,,SINGLE_FAMILY,7009.0,"11758 W Tom Henry Way, Marana, AZ 85653",https://photos.zillowstatic.com/fp/26f47f74990103ee9a48c1f2668b7c3f-p_e.jpg,395000,3.0,-111.21614,32.443092,FOR_SALE,97391657,{'is_FSBA': True},,-1,2,1714.0,USA,USD,sqft,True,,,
148,,SINGLE_FAMILY,7405.2,"8771 Red Spike Ice Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/671e0ba1fc81de02760e0c64280e8e36-p_e.jpg,544875,7.0,-111.15216,32.393135,FOR_SALE,2062964485,{'is_newHome': True},,-1,4,3207.0,USA,USD,sqft,True,BUILDER_SPEC,,
149,,SINGLE_FAMILY,7405.2,"11078 W Motes Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/cbaf4d4b11e1b4c100e190ec73090c12-p_e.jpg,364900,3.0,-111.20148,32.433437,FOR_SALE,67135016,{'is_FSBA': True},,-1,2,1776.0,USA,USD,sqft,True,,,
150,,SINGLE_FAMILY,7144.0,"8799 Baja Fairy Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/8d96a5bea459c9e6c34adde450cb0fa5-p_e.jpg,416670,4.0,-111.15276,32.393833,FOR_SALE,2063293096,{'is_newHome': True},,-1,2,1823.0,USA,USD,sqft,True,BUILDER_SPEC,,
151,,SINGLE_FAMILY,,"Prato - Plan 4065 Plan, Avra Valley Acres",https://photos.zillowstatic.com/fp/facac445c7f5f8530cca698908268424-p_e.jpg,384990,3.0,-111.33,32.43638,FOR_SALE,2071267360,{'is_newHome': True},,-1,3,2230.0,USA,USD,,True,BUILDER_PLAN,# V7EAKV,
152,,SINGLE_FAMILY,7405.2,"8844 Red Spike Ice Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/1e949be7f263622e1c614ce4ff014b7c-p_e.jpg,420080,4.0,-111.15349,32.39345,FOR_SALE,2063487965,{'is_newHome': True},,-1,2,1854.0,USA,USD,sqft,True,BUILDER_SPEC,,
153,,SINGLE_FAMILY,6098.4,"12456 W Mieko Ln, Marana, AZ 85653",https://photos.zillowstatic.com/fp/b46c73d63b7b2ee38fd3db010111d17b-p_e.jpg,404785,4.0,-111.23113,32.447605,FOR_SALE,333014209,{'is_newHome': True},,-1,2,1823.0,USA,USD,sqft,True,BUILDER_SPEC,,
154,,SINGLE_FAMILY,,"Easton - Plan X35E Plan, Mesquite at Saguaro Bloom",https://photos.zillowstatic.com/fp/6c11d0362f1d61cd614a060eb8295e66-p_e.jpg,376990,4.0,-111.1619,32.38823,FOR_SALE,2080289475,{'is_newHome': True},,-1,2,1701.0,USA,USD,,True,BUILDER_PLAN,# 3EFQ15,
155,,SINGLE_FAMILY,7144.0,"8769 Baja Fairy Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/5bab4855cc8dd6063a5da6131e2edc02-p_e.jpg,422660,4.0,-111.15223,32.393883,FOR_SALE,2063487970,{'is_newHome': True},,-1,2,1823.0,USA,USD,sqft,True,BUILDER_SPEC,,
156,,SINGLE_FAMILY,0.88200183654729,"13655 N McDuff Rd, Marana, AZ 85653",https://photos.zillowstatic.com/fp/598cc71e27231d05e7219002a21e0681-p_e.jpg,816000,3.0,-111.20984,32.45396,FOR_SALE,8603168,{'is_FSBA': True},,-1,2,1344.0,USA,USD,acres,True,,,
157,,SINGLE_FAMILY,6534.0,"12324 W Fianchetto Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/d112ddc48827e3717214714a2c1afcc8-p_e.jpg,419900,4.0,-111.228264,32.440933,FOR_SALE,97420515,{'is_FSBA': True},,-1,3,2590.0,USA,USD,sqft,True,,,
158,,SINGLE_FAMILY,4800.0,"12171 N Sutter Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/be1860e249884805c2b37707b86b5bd5-p_e.jpg,424640,4.0,-111.193085,32.42561,FOR_SALE,2062322603,{'is_newHome': True},,-1,3,2220.0,USA,USD,sqft,True,BUILDER_SPEC,,
159,,SINGLE_FAMILY,,"Marble Plan, Meadows at Rancho Marana",https://photos.zillowstatic.com/fp/c55f658f128be6f7b9c0272242a75cb9-p_e.jpg,385990,4.0,-111.22327,32.443466,FOR_SALE,2066807680,{'is_newHome': True},,-1,3,2401.0,USA,USD,,True,BUILDER_PLAN,# LDIT4J,
160,,SINGLE_FAMILY,6098.4,"8821 Red Spike Ice Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/2c5b036b1a911f4d7038bd3287ba2f81-p_e.jpg,467245,5.0,-111.153046,32.393105,FOR_SALE,2063293101,{'is_newHome': True},,-1,3,2219.0,USA,USD,sqft,True,BUILDER_SPEC,,
161,,SINGLE_FAMILY,1.61,"13870 N Dove Canyon Pass, Marana, AZ 85658",https://photos.zillowstatic.com/fp/afe6c6398bcd54c1bc22a88264fcc66f-p_e.jpg,2450000,4.0,-111.06828,32.458042,FOR_SALE,97371031,{'is_newHome': True},,-1,5,3429.0,USA,USD,acres,True,BUILDER_SPEC,,
162,,SINGLE_FAMILY,7144.0,"8850 Lady Banks Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/db2b65da6a6d6ff52752f0ce49795d4d-p_e.jpg,501132,4.0,-111.15382,32.394917,FOR_SALE,2063398639,{'is_newHome': True},,-1,2,2101.0,USA,USD,sqft,True,BUILDER_SPEC,,
163,,SINGLE_FAMILY,7144.0,"8860 Lady Banks Dr, Marana, AZ 85653",https://photos.zillowstatic.com/fp/c135ba858a2b8ba83ed128f439c11518-p_e.jpg,493410,4.0,-111.154045,32.395054,FOR_SALE,2063444219,{'is_newHome': True},,-1,2,2101.0,USA,USD,sqft,True,BUILDER_SPEC,,
164,,SINGLE_FAMILY,7405.2,"8731 W Cadwell Way, Marana, AZ 85653",https://photos.zillowstatic.com/fp/64250c542456da60b22b8e297d79f23d-p_e.jpg,450000,3.0,-111.15152,32.379852,FOR_SALE,97403059,"{'is_newHome': True, 'is_openHouse': True}",,-1,2,1844.0,USA,USD,sqft,True,BUILDER_SPEC,,
165,,SINGLE_FAMILY,6098.4,"12451 W Mieko Ln, Marana, AZ 85653",https://photos.zillowstatic.com/fp/6b6d8687213ec7f036d3f0ea3d3c92cd-p_e.jpg,417785,4.0,-111.23112,32.447285,FOR_SALE,333014211,{'is_newHome': True},,-1,2,2056.0,USA,USD,sqft,True,BUILDER_SPEC,,
166,,SINGLE_FAMILY,,"Citrine - Plan 5042 Plan, Tortolita Ridge",https://photos.zillowstatic.com/fp/653ef339a4cbdad1c322f475471f427c-p_e.jpg,561990,4.0,-111.0809,32.45057,FOR_SALE,2067967540,{'is_newHome': True},,-1,3,2577.0,USA,USD,,True,BUILDER_PLAN,# ARW50Y,
