Row ID,Transaction ID,Transaction Date,Clear Date,Customer ID,Category,Sub-Category,Value
302,CA-2019-142545,10/28/2019,11/3/2019,JD-15895,Non-essential,Alcohol,77.6
303,CA-2019-142545,10/28/2019,11/3/2019,JD-15895,Non-essential,Travel/Lifestyle,14.28
304,US-2020-152380,11/19/2020,11/23/2020,JH-15910,Essential,Food,219.075
305,CA-2018-144253,5/4/2018,5/9/2018,AS-10225,Non-essential,Alcohol,26.8
306,CA-2017-130960,12/30/2017,1/4/2018,KB-16600,Non-essential,Luxury,9.84
307,CA-2017-111003,6/1/2017,6/6/2017,CR-12625,Non-essential,Travel/Lifestyle,45.48
308,CA-2017-111003,6/1/2017,6/6/2017,CR-12625,Non-essential,Luxury,289.2
309,CA-2020-126774,4/15/2020,4/17/2020,SH-20395,Non-essential,Luxury,4.89
310,CA-2019-142902,9/12/2019,9/14/2019,BP-11185,Non-essential,Alcohol,15.136
311,CA-2019-142902,9/12/2019,9/14/2019,BP-11185,Essential,Utilities,466.768
312,CA-2019-142902,9/12/2019,9/14/2019,BP-11185,Non-essential,Alcohol,15.232
313,CA-2019-142902,9/12/2019,9/14/2019,BP-11185,Non-essential,Luxury,6.264
314,CA-2017-120887,9/27/2017,10/3/2017,TS-21205,Non-essential,Alcohol,87.54
315,CA-2017-167850,8/9/2017,8/16/2017,AG-10525,Essential,Healthcare,178.384
316,CA-2017-167850,8/9/2017,8/16/2017,AG-10525,Non-essential,Luxury,15.552
317,CA-2017-164259,12/28/2017,12/30/2017,SP-20860,Non-essential,Luxury,99.136
318,CA-2017-164973,11/4/2017,11/9/2017,NM-18445,Essential,Utilities,135.882
319,CA-2017-164973,11/4/2017,11/9/2017,NM-18445,Essential,Transportation,3991.98
320,CA-2017-164973,11/4/2017,11/9/2017,NM-18445,Essential,Healthcare,275.94
321,CA-2017-164973,11/4/2017,11/9/2017,NM-18445,Non-essential,Lifestyle,360
322,CA-2017-164973,11/4/2017,11/9/2017,NM-18445,Essential,Saving,43.57
323,CA-2017-156601,9/19/2017,9/24/2017,FA-14230,Non-essential,Luxury,7.16
324,CA-2019-162138,4/23/2019,4/27/2019,GK-14620,Non-essential,Travel/Lifestyle,251.52
325,CA-2019-162138,4/23/2019,4/27/2019,GK-14620,Non-essential,Lifestyle,99.99
326,CA-2020-153339,11/3/2020,11/5/2020,DJ-13510,Non-essential,Alcohol,15.992
327,US-2019-141544,8/30/2019,9/1/2019,PO-18850,Essential,Healthcare,290.898
328,US-2019-141544,8/30/2019,9/1/2019,PO-18850,Essential,Saving,54.224
329,US-2019-141544,8/30/2019,9/1/2019,PO-18850,Essential,Utilities,786.744
330,US-2019-141544,8/30/2019,9/1/2019,PO-18850,Non-essential,Luxury,100.24
331,US-2019-141544,8/30/2019,9/1/2019,PO-18850,Non-essential,Travel/Lifestyle,37.764
332,US-2019-150147,4/25/2019,4/29/2019,JL-15850,Essential,Healthcare,82.8
333,US-2019-150147,4/25/2019,4/29/2019,JL-15850,Non-essential,Travel/Lifestyle,20.724
334,US-2019-150147,4/25/2019,4/29/2019,JL-15850,Non-essential,Travel/Lifestyle,4.896
335,CA-2018-137946,9/1/2018,9/4/2018,DB-13615,Non-essential,Travel/Lifestyle,4.752
336,CA-2018-137946,9/1/2018,9/4/2018,DB-13615,Essential,Housing,959.984
337,CA-2018-137946,9/1/2018,9/4/2018,DB-13615,Non-essential,Travel/Lifestyle,14.368
338,CA-2017-129924,7/12/2017,7/17/2017,AC-10420,Non-essential,Travel/Lifestyle,7.712
339,CA-2017-129924,7/12/2017,7/17/2017,AC-10420,Essential,Food,698.352
340,CA-2018-128167,6/22/2018,6/26/2018,KL-16645,Non-essential,Luxury,4.96
341,CA-2017-122336,4/13/2017,4/17/2017,JD-15895,Non-essential,Luxury,17.856
342,CA-2017-122336,4/13/2017,4/17/2017,JD-15895,Non-essential,Travel/Lifestyle,509.97
343,CA-2017-122336,4/13/2017,4/17/2017,JD-15895,Non-essential,Luxury,30.992
344,CA-2017-122336,4/13/2017,4/17/2017,JD-15895,Essential,Healthcare,71.928
345,US-2018-120712,12/20/2018,12/24/2018,CS-12130,Essential,Saving,88.8
346,CA-2020-169901,6/15/2020,6/19/2020,CC-12550,Essential,Healthcare,47.976
347,CA-2020-134306,7/8/2020,7/12/2020,TD-20995,Non-essential,Luxury,7.56
348,CA-2020-134306,7/8/2020,7/12/2020,TD-20995,Non-essential,Luxury,24.56
349,CA-2020-134306,7/8/2020,7/12/2020,TD-20995,Non-essential,Luxury,12.96
350,CA-2019-129714,9/1/2019,9/3/2019,AB-10060,Non-essential,Lifestyle,6.79
351,CA-2019-129714,9/1/2019,9/3/2019,AB-10060,Non-essential,Luxury,24.56
352,CA-2019-129714,9/1/2019,9/3/2019,AB-10060,Non-essential,Travel/Lifestyle,3.048
353,CA-2019-129714,9/1/2019,9/3/2019,AB-10060,Non-essential,Luxury,49.12
354,CA-2019-129714,9/1/2019,9/3/2019,AB-10060,Non-essential,Travel/Lifestyle,4355.168
355,CA-2019-138520,4/8/2019,4/13/2019,JL-15505,Essential,Insurance,388.704
356,CA-2019-138520,4/8/2019,4/13/2019,JL-15505,Non-essential,Tobacco,8.26
357,CA-2019-138520,4/8/2019,4/13/2019,JL-15505,Non-essential,Luxury,17.04
358,CA-2019-138520,4/8/2019,4/13/2019,JL-15505,Non-essential,Luxury,34.4
359,CA-2019-130001,4/23/2019,4/28/2019,HK-14890,Non-essential,Luxury,36.24
360,CA-2020-155698,3/8/2020,3/11/2020,VB-21745,Essential,Debt Payment,647.84
361,CA-2020-155698,3/8/2020,3/11/2020,VB-21745,Non-essential,Luxury,20.7
362,CA-2020-144904,9/25/2020,10/1/2020,KW-16435,Non-essential,Luxury,20.7
363,CA-2020-144904,9/25/2020,10/1/2020,KW-16435,Essential,Utilities,488.646
364,CA-2020-144904,9/25/2020,10/1/2020,KW-16435,Non-essential,Luxury,5.56
365,CA-2020-144904,9/25/2020,10/1/2020,KW-16435,Non-essential,Alcohol,47.12
366,CA-2017-123344,9/24/2017,9/29/2017,JD-16060,Essential,Saving,211.96
367,CA-2019-155516,10/21/2019,10/21/2019,MK-17905,Non-essential,Travel/Lifestyle,23.2
368,CA-2019-155516,10/21/2019,10/21/2019,MK-17905,Essential,Investing,7.36
369,CA-2019-155516,10/21/2019,10/21/2019,MK-17905,Essential,Saving,104.79
370,CA-2019-155516,10/21/2019,10/21/2019,MK-17905,Essential,Insurance,1043.92
371,CA-2020-104745,5/29/2020,6/4/2020,GT-14755,Non-essential,Luxury,25.92
372,CA-2020-104745,5/29/2020,6/4/2020,GT-14755,Essential,Saving,53.424
373,US-2017-119137,7/23/2017,7/27/2017,AG-10900,Non-essential,Travel/Lifestyle,8.16
374,US-2017-119137,7/23/2017,7/27/2017,AG-10900,Non-essential,Lifestyle,1023.936
375,US-2017-119137,7/23/2017,7/27/2017,AG-10900,Non-essential,Luxury,9.24
376,US-2017-119137,7/23/2017,7/27/2017,AG-10900,Non-essential,Lifestyle,479.04
377,US-2019-134656,9/28/2019,10/1/2019,MM-18280,Non-essential,Luxury,99.136
378,US-2020-134481,8/27/2020,9/1/2020,AR-10405,Essential,Food,1488.424
379,CA-2018-130792,4/28/2018,5/5/2018,RA-19915,Essential,Debt Payment,8.652
380,CA-2018-130792,4/28/2018,5/5/2018,RA-19915,Essential,Saving,23.832
381,CA-2018-130792,4/28/2018,5/5/2018,RA-19915,Non-essential,Travel/Lifestyle,12.176
382,CA-2019-134775,10/28/2019,10/29/2019,AS-10285,Non-essential,Luxury,50.96
383,CA-2019-134775,10/28/2019,10/29/2019,AS-10285,Non-essential,Travel/Lifestyle,49.536
384,CA-2018-125395,6/26/2018,6/29/2018,LA-16780,Non-essential,Lifestyle,41.9
385,US-2018-168935,11/27/2018,12/2/2018,DO-13435,Essential,Food,375.4575
386,US-2018-168935,11/27/2018,12/2/2018,DO-13435,Non-essential,Lifestyle,83.976
387,CA-2018-122756,12/3/2018,12/7/2018,DK-13225,Essential,Transportation,482.34
388,CA-2018-122756,12/3/2018,12/7/2018,DK-13225,Non-essential,Alcohol,2.96
389,CA-2017-115973,11/24/2017,11/26/2017,NG-18430,Non-essential,Luxury,2.624
390,CA-2020-101798,12/11/2020,12/15/2020,MV-18190,Non-essential,Travel/Lifestyle,23.36
391,CA-2020-101798,12/11/2020,12/15/2020,MV-18190,Non-essential,Lifestyle,39.98
392,US-2017-135972,9/21/2017,9/23/2017,JG-15115,Essential,Healthcare,246.384
393,US-2017-135972,9/21/2017,9/23/2017,JG-15115,Essential,Housing,1799.97
394,US-2017-134971,6/7/2017,6/10/2017,BP-11095,Non-essential,Travel/Lifestyle,12.462
395,CA-2020-102946,6/30/2020,7/5/2020,VP-21730,Non-essential,Travel/Lifestyle,75.792
396,CA-2020-165603,10/17/2020,10/19/2020,SS-20140,Essential,Saving,49.96
397,CA-2020-165603,10/17/2020,10/19/2020,SS-20140,Non-essential,Luxury,12.96
398,CA-2018-122259,10/31/2018,11/4/2018,HP-14815,Essential,Investing,70.12
399,CA-2019-108987,9/8/2019,9/10/2019,AG-10675,Essential,Saving,35.952
400,CA-2019-108987,9/8/2019,9/10/2019,AG-10675,Essential,Insurance,2396.2656
401,CA-2019-108987,9/8/2019,9/10/2019,AG-10675,Essential,Saving,131.136
402,CA-2019-108987,9/8/2019,9/10/2019,AG-10675,Non-essential,Lifestyle,57.584
403,CA-2017-113166,12/24/2017,12/26/2017,LF-17185,Non-essential,Luxury,9.568
404,CA-2017-155208,4/16/2017,4/20/2017,SP-20650,Non-essential,Luxury,39.072
405,CA-2020-117933,12/24/2020,12/29/2020,RF-19840,Essential,Debt Payment,35.91
406,CA-2020-117457,12/8/2020,12/12/2020,KH-16510,Non-essential,Lifestyle,179.95
407,CA-2020-117457,12/8/2020,12/12/2020,KH-16510,Essential,Housing,1199.976
408,CA-2020-117457,12/8/2020,12/12/2020,KH-16510,Non-essential,Luxury,27.15
409,CA-2020-117457,12/8/2020,12/12/2020,KH-16510,Essential,Food,1004.024
410,CA-2020-117457,12/8/2020,12/12/2020,KH-16510,Non-essential,Luxury,9.68
411,CA-2020-117457,12/8/2020,12/12/2020,KH-16510,Non-essential,Luxury,28.35
412,CA-2020-117457,12/8/2020,12/12/2020,KH-16510,Non-essential,Luxury,55.98
413,CA-2020-117457,12/8/2020,12/12/2020,KH-16510,Essential,Insurance,1336.829
414,CA-2020-117457,12/8/2020,12/12/2020,KH-16510,Essential,Utilities,113.568
415,CA-2020-142636,11/3/2020,11/7/2020,KC-16675,Non-essential,Luxury,139.86
416,CA-2020-142636,11/3/2020,11/7/2020,KC-16675,Essential,Utilities,307.136
417,CA-2020-122105,6/24/2020,6/28/2020,CJ-12010,Non-essential,Luxury,95.92
418,CA-2019-148796,4/14/2019,4/18/2019,PB-19150,Essential,Utilities,383.8
419,CA-2020-154816,11/6/2020,11/10/2020,VB-21745,Non-essential,Luxury,5.78
420,CA-2020-110478,3/4/2020,3/9/2020,SP-20860,Non-essential,Luxury,9.32
421,CA-2020-110478,3/4/2020,3/9/2020,SP-20860,Non-essential,Tobacco,15.25
422,CA-2017-142048,6/22/2017,6/25/2017,JE-15745,Non-essential,Lifestyle,196.752
423,CA-2020-125388,10/19/2020,10/23/2020,MP-17965,Non-essential,Alcohol,56.56
424,CA-2020-125388,10/19/2020,10/23/2020,MP-17965,Essential,Saving,32.7
425,CA-2020-155705,8/21/2020,8/23/2020,NF-18385,Essential,Utilities,866.4
426,CA-2020-149160,11/23/2020,11/26/2020,JM-15265,Non-essential,Alcohol,28.4
427,CA-2020-149160,11/23/2020,11/26/2020,JM-15265,Non-essential,Travel/Lifestyle,287.92
428,CA-2017-101476,9/12/2017,9/13/2017,SD-20485,Essential,Transportation,69.99
429,CA-2020-152275,10/1/2020,10/8/2020,KH-16630,Non-essential,Luxury,6.672
430,US-2019-123750,4/15/2019,4/21/2019,RB-19795,Non-essential,Travel/Lifestyle,189.588
431,US-2019-123750,4/15/2019,4/21/2019,RB-19795,Non-essential,Lifestyle,408.744
432,US-2019-123750,4/15/2019,4/21/2019,RB-19795,Non-essential,Lifestyle,291.96
433,US-2019-123750,4/15/2019,4/21/2019,RB-19795,Essential,Saving,4.768
434,CA-2019-127369,6/6/2019,6/7/2019,DB-13060,Essential,Saving,714.3
435,US-2017-150574,12/19/2017,12/25/2017,MK-18160,Non-essential,Travel/Lifestyle,4.812
436,US-2017-150574,12/19/2017,12/25/2017,MK-18160,Non-essential,Lifestyle,247.8
437,CA-2019-147375,6/12/2019,6/14/2019,PO-19180,Essential,Transportation,1007.979
438,CA-2019-147375,6/12/2019,6/14/2019,PO-19180,Non-essential,Luxury,313.488
439,CA-2020-130043,9/15/2020,9/19/2020,BB-11545,Non-essential,Luxury,31.872
440,CA-2020-157252,1/20/2020,1/23/2020,CV-12805,Essential,Utilities,207.846
441,CA-2019-115756,9/5/2019,9/7/2019,PK-19075,Non-essential,Alcohol,12.22
442,CA-2019-115756,9/5/2019,9/7/2019,PK-19075,Essential,Saving,194.94
443,CA-2019-115756,9/5/2019,9/7/2019,PK-19075,Essential,Saving,70.95
444,CA-2019-115756,9/5/2019,9/7/2019,PK-19075,Non-essential,Luxury,91.36
445,CA-2019-115756,9/5/2019,9/7/2019,PK-19075,Essential,Utilities,242.94
446,CA-2019-115756,9/5/2019,9/7/2019,PK-19075,Non-essential,Luxury,22.05
447,CA-2020-154214,3/20/2020,3/25/2020,TB-21595,Non-essential,Alcohol,2.91
448,CA-2019-166674,4/1/2019,4/3/2019,RB-19360,Non-essential,Luxury,59.52
449,CA-2019-166674,4/1/2019,4/3/2019,RB-19360,Essential,Saving,161.94
450,CA-2019-166674,4/1/2019,4/3/2019,RB-19360,Non-essential,Luxury,263.88
451,CA-2019-166674,4/1/2019,4/3/2019,RB-19360,Non-essential,Luxury,30.48
452,CA-2019-166674,4/1/2019,4/3/2019,RB-19360,Non-essential,Luxury,9.84
453,CA-2019-166674,4/1/2019,4/3/2019,RB-19360,Essential,Healthcare,35.12
454,CA-2020-147277,10/20/2020,10/24/2020,EB-13705,Essential,Food,284.364
455,CA-2020-147277,10/20/2020,10/24/2020,EB-13705,Essential,Saving,665.408
456,CA-2019-100153,12/13/2019,12/17/2019,KH-16630,Non-essential,Lifestyle,63.88
457,US-2017-110674,2/12/2017,2/18/2017,SC-20095,Essential,Utilities,129.568
458,US-2019-157945,9/26/2019,10/1/2019,NF-18385,Essential,Utilities,747.558
459,US-2019-157945,9/26/2019,10/1/2019,NF-18385,Non-essential,Tobacco,8.928
460,CA-2018-109638,12/15/2018,12/22/2018,JH-15985,Essential,Debt Payment,103.92
461,CA-2018-109638,12/15/2018,12/22/2018,JH-15985,Non-essential,Lifestyle,899.91
462,CA-2018-109638,12/15/2018,12/22/2018,JH-15985,Non-essential,Travel/Lifestyle,51.312
463,CA-2019-109869,4/22/2019,4/29/2019,TN-21040,Non-essential,Alcohol,23.56
464,CA-2019-109869,4/22/2019,4/29/2019,TN-21040,Essential,Food,1272.63
465,CA-2019-109869,4/22/2019,4/29/2019,TN-21040,Non-essential,Travel/Lifestyle,28.485
466,CA-2019-109869,4/22/2019,4/29/2019,TN-21040,Essential,Investing,185.376
467,CA-2019-109869,4/22/2019,4/29/2019,TN-21040,Essential,Debt Payment,78.272
468,US-2018-101399,1/17/2018,1/24/2018,JS-15940,Non-essential,Alcohol,254.744
469,CA-2020-154907,3/31/2020,4/4/2020,DS-13180,Essential,Insurance,205.3328
470,US-2019-100419,12/16/2019,12/20/2019,CC-12670,Non-essential,Travel/Lifestyle,4.788
471,CA-2018-154144,12/20/2018,12/24/2018,MH-17785,Non-essential,Luxury,55.48
472,CA-2017-144666,11/9/2017,11/11/2017,JP-15520,Essential,Saving,340.92
473,CA-2017-144666,11/9/2017,11/11/2017,JP-15520,Essential,Insurance,222.666
474,CA-2017-144666,11/9/2017,11/11/2017,JP-15520,Essential,Healthcare,703.968
475,CA-2017-144666,11/9/2017,11/11/2017,JP-15520,Essential,Saving,92.52
476,CA-2017-144666,11/9/2017,11/11/2017,JP-15520,Non-essential,Luxury,62.65
477,CA-2017-144666,11/9/2017,11/11/2017,JP-15520,Non-essential,Luxury,94.85
478,CA-2019-103891,7/12/2019,7/19/2019,KH-16690,Essential,Healthcare,95.76
479,CA-2019-152632,10/27/2019,11/2/2019,JE-15475,Non-essential,Alcohol,40.2
480,CA-2019-100790,6/26/2019,7/2/2019,JG-15805,Non-essential,Luxury,14.7
481,CA-2019-100790,6/26/2019,7/2/2019,JG-15805,Essential,Saving,704.25
482,CA-2017-134677,10/6/2017,10/10/2017,XP-21865,Non-essential,Lifestyle,9.09
483,CA-2017-127691,7/22/2017,7/27/2017,EM-14065,Non-essential,Luxury,5.96
484,CA-2017-127691,7/22/2017,7/27/2017,EM-14065,Non-essential,Lifestyle,159.98
485,CA-2020-140963,6/10/2020,6/13/2020,MT-18070,Non-essential,Luxury,29.6
486,CA-2020-140963,6/10/2020,6/13/2020,MT-18070,Essential,Insurance,514.165
487,CA-2020-140963,6/10/2020,6/13/2020,MT-18070,Essential,Healthcare,279.96
488,CA-2017-154627,10/29/2017,10/31/2017,SA-20830,Essential,Healthcare,2735.952
489,CA-2017-133753,6/9/2017,6/13/2017,CW-11905,Essential,Healthcare,7.992
490,CA-2017-133753,6/9/2017,6/13/2017,CW-11905,Non-essential,Lifestyle,63.984
491,CA-2017-133753,6/9/2017,6/13/2017,CW-11905,Non-essential,Luxury,70.368
492,CA-2017-113362,9/14/2017,9/19/2017,AJ-10960,Essential,Saving,449.15
493,CA-2017-113362,9/14/2017,9/19/2017,AJ-10960,Non-essential,Tobacco,11.07
494,CA-2019-169166,5/9/2019,5/14/2019,SS-20590,Non-essential,Lifestyle,93.98
495,US-2019-120929,3/18/2019,3/21/2019,RO-19780,Essential,Food,189.882
496,CA-2018-134782,12/27/2018,12/31/2018,MD-17350,Non-essential,Tobacco,105.42
497,CA-2019-126158,7/25/2019,7/31/2019,SC-20095,Non-essential,Travel/Lifestyle,119.616
498,CA-2019-126158,7/25/2019,7/31/2019,SC-20095,Non-essential,Alcohol,255.76
499,CA-2019-126158,7/25/2019,7/31/2019,SC-20095,Essential,Utilities,241.568
500,CA-2019-126158,7/25/2019,7/31/2019,SC-20095,Non-essential,Alcohol,69.3
501,US-2019-105578,5/30/2019,6/4/2019,MY-17380,Non-essential,Travel/Lifestyle,22.62
502,US-2019-105578,5/30/2019,6/4/2019,MY-17380,Non-essential,Travel/Lifestyle,14.952
503,US-2019-105578,5/30/2019,6/4/2019,MY-17380,Essential,Utilities,801.568
504,US-2019-105578,5/30/2019,6/4/2019,MY-17380,Non-essential,Travel/Lifestyle,2.376
505,US-2019-105578,5/30/2019,6/4/2019,MY-17380,Non-essential,Luxury,32.792
506,CA-2020-134978,11/12/2020,11/15/2020,EB-13705,Non-essential,Travel/Lifestyle,15.92
507,CA-2018-145352,3/16/2018,3/22/2018,CM-12385,Non-essential,Luxury,2.74
508,CA-2018-145352,3/16/2018,3/22/2018,CM-12385,Non-essential,Luxury,8.34
509,CA-2018-145352,3/16/2018,3/22/2018,CM-12385,Essential,Saving,46.74
510,CA-2018-145352,3/16/2018,3/22/2018,CM-12385,Non-essential,Travel/Lifestyle,6354.95
511,CA-2020-135307,11/26/2020,11/27/2020,LS-17245,Non-essential,Alcohol,126.3
512,CA-2020-135307,11/26/2020,11/27/2020,LS-17245,Non-essential,Lifestyle,38.04
513,CA-2019-106341,10/20/2019,10/23/2019,LF-17185,Non-essential,Luxury,7.152
514,CA-2020-163405,12/21/2020,12/25/2020,BN-11515,Non-essential,Luxury,6.63
515,CA-2020-163405,12/21/2020,12/25/2020,BN-11515,Non-essential,Luxury,5.88
516,CA-2020-127432,1/22/2020,1/27/2020,AD-10180,Essential,Housing,2999.95
517,CA-2020-127432,1/22/2020,1/27/2020,AD-10180,Essential,Saving,51.45
518,CA-2020-127432,1/22/2020,1/27/2020,AD-10180,Non-essential,Luxury,11.96
519,CA-2020-127432,1/22/2020,1/27/2020,AD-10180,Essential,Saving,1126.02
520,CA-2018-157812,3/22/2018,3/26/2018,DB-13210,Non-essential,Lifestyle,18.392
521,CA-2018-157812,3/22/2018,3/26/2018,DB-13210,Essential,Saving,129.568
522,CA-2018-157812,3/22/2018,3/26/2018,DB-13210,Non-essential,Travel/Lifestyle,14.112
523,CA-2020-145142,1/23/2020,1/25/2020,MC-17605,Essential,Food,210.98
524,US-2019-139486,5/21/2019,5/23/2019,LH-17155,Essential,Healthcare,55.176
525,US-2019-139486,5/21/2019,5/23/2019,LH-17155,Non-essential,Lifestyle,66.26
526,CA-2018-158792,12/26/2018,1/2/2019,BD-11605,Non-essential,Luxury,22.2
527,CA-2020-113558,10/21/2020,10/26/2020,PH-18790,Essential,Utilities,683.952
528,CA-2020-113558,10/21/2020,10/26/2020,PH-18790,Non-essential,Alcohol,45.696
529,US-2018-138303,9/3/2018,9/7/2018,MG-18145,Essential,Saving,36.336
530,US-2018-138303,9/3/2018,9/7/2018,MG-18145,Essential,Investing,666.248
531,US-2018-138303,9/3/2018,9/7/2018,MG-18145,Non-essential,Tobacco,52.512
532,CA-2018-102848,11/7/2018,11/9/2018,KB-16240,Essential,Utilities,190.72
533,US-2020-129441,9/7/2020,9/11/2020,JC-15340,Non-essential,Alcohol,47.94
534,CA-2019-168753,5/29/2019,6/1/2019,RL-19615,Essential,Healthcare,979.95
535,CA-2019-168753,5/29/2019,6/1/2019,RL-19615,Non-essential,Travel/Lifestyle,22.75
536,CA-2019-126613,7/10/2019,7/16/2019,AA-10375,Essential,Saving,16.768
537,US-2020-122637,9/3/2020,9/8/2020,EP-13915,Non-essential,Travel/Lifestyle,42.616
538,CA-2018-147851,12/3/2018,12/8/2018,MP-17470,Non-essential,Travel/Lifestyle,10.752
539,CA-2018-134894,12/7/2018,12/11/2018,DK-12985,Essential,Debt Payment,152.94
540,CA-2018-134894,12/7/2018,12/11/2018,DK-12985,Essential,Utilities,283.92
541,CA-2017-140795,2/1/2017,2/3/2017,BD-11500,Non-essential,Lifestyle,468.9
542,CA-2019-136924,7/14/2019,7/17/2019,ES-14080,Essential,Healthcare,380.864
543,US-2018-120161,12/18/2018,12/23/2018,LM-17065,Essential,Saving,646.776
544,CA-2017-103849,5/11/2017,5/16/2017,PG-18895,Non-essential,Lifestyle,58.112
545,CA-2017-103849,5/11/2017,5/16/2017,PG-18895,Essential,Healthcare,100.792
546,CA-2017-103849,5/11/2017,5/16/2017,PG-18895,Non-essential,Alcohol,66.112
547,CA-2020-162929,11/19/2020,11/22/2020,AS-10135,Non-essential,Travel/Lifestyle,41.28
548,CA-2020-162929,11/19/2020,11/22/2020,AS-10135,Non-essential,Luxury,13.36
549,CA-2018-113173,11/15/2018,11/17/2018,DK-13225,Essential,Saving,250.272
550,CA-2018-113173,11/15/2018,11/17/2018,DK-13225,Non-essential,Travel/Lifestyle,11.364
551,CA-2018-113173,11/15/2018,11/17/2018,DK-13225,Essential,Investing,8.72
552,CA-2019-136406,4/15/2019,4/17/2019,BD-11320,Essential,Utilities,1121.568
553,CA-2020-112774,9/11/2020,9/12/2020,RC-19960,Non-essential,Alcohol,34.504
554,CA-2020-101945,11/24/2020,11/28/2020,GT-14710,Non-essential,Luxury,10.824
555,CA-2020-100650,6/29/2020,7/3/2020,DK-13225,Essential,Saving,1295.78
556,CA-2017-155852,3/3/2017,3/7/2017,AJ-10945,Non-essential,Luxury,19.456
557,CA-2019-113243,6/10/2019,6/15/2019,OT-18730,Non-essential,Luxury,20.7
558,CA-2019-113243,6/10/2019,6/15/2019,OT-18730,Essential,Food,1335.68
559,CA-2019-113243,6/10/2019,6/15/2019,OT-18730,Non-essential,Luxury,32.4
560,CA-2020-118731,11/20/2020,11/22/2020,LP-17080,Non-essential,Alcohol,42.6
561,CA-2020-118731,11/20/2020,11/22/2020,LP-17080,Non-essential,Travel/Lifestyle,84.056
562,CA-2017-145576,9/14/2017,9/18/2017,CA-12775,Essential,Debt Payment,13
563,CA-2017-145576,9/14/2017,9/18/2017,CA-12775,Non-essential,Alcohol,13.128
564,CA-2018-130736,12/7/2018,12/9/2018,JF-15490,Non-essential,Luxury,3.96
565,CA-2018-130736,12/7/2018,12/9/2018,JF-15490,Non-essential,Luxury,2.61
566,CA-2020-137099,12/7/2020,12/10/2020,FP-14320,Essential,Healthcare,374.376
567,CA-2020-156951,10/1/2020,10/8/2020,EB-13840,Non-essential,Luxury,91.84
568,CA-2020-156951,10/1/2020,10/8/2020,EB-13840,Non-essential,Travel/Lifestyle,81.088
569,CA-2020-156951,10/1/2020,10/8/2020,EB-13840,Non-essential,Luxury,19.44
570,CA-2020-156951,10/1/2020,10/8/2020,EB-13840,Essential,Utilities,451.152
571,CA-2020-164826,12/28/2020,1/4/2021,JF-15415,Non-essential,Luxury,72.45
572,CA-2020-164826,12/28/2020,1/4/2021,JF-15415,Non-essential,Luxury,13.96
573,CA-2020-164826,12/28/2020,1/4/2021,JF-15415,Non-essential,Travel/Lifestyle,33.264
574,CA-2020-164826,12/28/2020,1/4/2021,JF-15415,Essential,Healthcare,14.85
575,CA-2019-127250,11/3/2019,11/7/2019,SF-20200,Non-essential,Luxury,8.82
576,CA-2018-149713,9/18/2018,9/22/2018,TG-21640,Non-essential,Luxury,160.72
577,CA-2018-149713,9/18/2018,9/22/2018,TG-21640,Non-essential,Luxury,19.92
578,CA-2018-149713,9/18/2018,9/22/2018,TG-21640,Essential,Investing,7.3
579,CA-2020-118640,7/20/2020,7/26/2020,CS-11950,Essential,Saving,69.712
